Rogan_charlie,4,0,HT1,No I dont wanna hear that
Rogan_charlie,5,0,PN1,OK
Rogan_charlie,6,0,HT1,dont give me that hear
Rogan_charlie,7,0,PNI,OK
Rogan_charlie,8,0,HT1,All I want is bring my wife and <News_Reporters_Name> you hear
Rogan_charlie,9,0,PN1,<News_Reporters_First_Name>
Rogan_charlie,10,0,HT1,<News_Reporters_Last_Name>
Rogan_charlie,11,0,PN1,<News_Reporters_Last_Name>
Rogan_charlie,12,0,HTI,Yah
Rogan_charlie,13,0,PNI,Whos <News_Reporters_Name>
Rogan_charlie,14,0,HT1,You know who <News_Reporters_Name> is the news reporter
Rogan_charlie,15,0,PN1,The news reporter
Rogan_charlie,16,0,HT1,Yah
Rogan_charlie,17,0,PN1,OK and your wife can you tell me where she is Do you know where she is right now Is she at work a telephone number I can reach her at
Rogan_charlie,18,0,HTI,You wanna know where my wife is
Rogan_charlie,19,0,PN1,Yes do you know where she is that I can can reach her at
Rogan_charlie,20,0,HT1,You know what If you dont leave me alone with this old fool stuff ya all up there messin with me Leave me alone hear Leave me alone Just get <News_Reporters_Name> and my wife My wife is at <address> Hear
Rogan_charlie,21,0,PNI,<address>
Rogan_charlie,22,0,HT1,Yah
Rogan_charlie,23,0,PNI,Does she have a phone number
Rogan_charlie,24,0,HT1,NO She dont have a phone but you know what
Rogan_charlie,25,0,PNI,Go ahead
Rogan_charlie,26,0,HT1,they already have her
Rogan_charlie,27,0,PNI,No sir I dont
Rogan_charlie,28,0,HT1,But they got her
Rogan_charlie,29,0,PN1,I dont know who has her I work on that though to get her to talk to you on the phone if I can OK
Rogan_charlie,30,0,HT1,Second district hear They got her
Rogan_charlie,31,0,PNI,Second district has her
Rogan_charlie,32,0,HT1,Yah
Rogan_charlie,33,0,PNI,How come they have her
Rogan_charlie,34,0,HT1,Cause she is the one who called Howd you know about all this
Rogan_charlie,35,0,PN1,Second district or seventh district
Rogan_charlie,36,0,HT1,Seventh the seventh
Rogan_charlie,37,0,PNI,Seventh district
Rogan_charlie,38,0,HT1,You know what If you wanna put anybody on this line you know what you get You hear me
Rogan_charlie,39,0,PNI,Yah Im listening
Rogan_charlie,40,0,HT1,Get Sgt <Last_Name> down in narcotics you hear Have him call me hear
Rogan_charlie,41,0,PNI,Sgt <Last_Name>
Rogan_charlie,42,0,HT1,Yah
Rogan_charlie,43,0,PN1,OK and hes in narcotics you say
Rogan_charlie,44,0,HT1,Yah Have him call me hear
Rogan_charlie,45,0,PN1,OK
Rogan_charlie,46,0,HT1,Alright
Rogan_charlie,47,0,PNl,Yep
Rogan_charlie,48,0,HT1,If anything you have him call me
Rogan_charlie,49,0,PN1,OK Ill give ya itll take me a little time ro reach him OK
Rogan_charlie,50,0,HT1,Alright but you know what
Rogan_charlie,51,0,PNl,OK go ahead
Rogan_charlie,52,0,HT1,You bet not come through this door
Rogan_charlie,53,0,PNI,No were not going to come through the door We we want you to come out through the door
Rogan_charlie,54,0,HT1,You better not come through the door and none you all better not come in hear You hear
Rogan_charlie,55,1,PNl,Yah We we dont want we dont want nobody getting hurt Thats what it is you know
Rogan_charlie,56,0,HT1,Im telling you
Rogan_charlie,57,1,PNI,I know you dont want to get hurt and we dont no kids hurt
Rogan_charlie,58,0,HT1,I dont want nobody hurt But you know what You get Sgt <Last_Name> on the phone too you hear
Rogan_charlie,59,0,PNI,OK Let me ask you a question OK
Rogan_charlie,60,0,HT1,What
Rogan_charlie,61,0,PNl,You have two kids in there
Rogan_charlie,62,0,HT1,Yah
Rogan_charlie,63,0,PN1,And somebody said you fired a shot are the kids alright
Rogan_charlie,64,0,HT1,You know what
Rogan_charlie,65,0,PNI,Go ahead Im listening
Rogan_charlie,66,3,HT1,They is alright The moment that you all try to come in through here is thats whats going to happen then somethings gonna happen then you hear
Rogan_charlie,67,1,PNI,We dont want were not gonna like I said were not gonna come busting down the door We want everybody to get out of there safe
Rogan_charlie,68,0,HT1,Alright But you all cant come in here
Rogan_charlie,69,0,PNI,No were not going to come in there Were were gonna
Rogan_charlie,70,0,HT1,All I want in here is my wife and <News_Reporters_Name> that reporter You hear
