Taylor4_LV,4,0,Hostage_Taker,HELLO
Taylor4_LV,5,0,Person,YEAH THIS IS <NAME> AGAIN WE ARE TRYING TO GET THE CAR FOR YOU WE ARE TRYING TO GET THE MONEY HOW MUCH TIME HAVE WE GOT
Taylor4_LV,6,6,Hostage_Taker,YOUVE GOT UNTIL FIVE MINUTES AFTER ONE
Taylor4_LV,7,0,Person,UNTIL FIVE AFTER ONE
Taylor4_LV,8,0,Hostage_Taker,RIGHT
Taylor4_LV,9,0,Person,OKAY WHAT ARE YOU GONNA DO IF WE CANT MAKE IT BY FIVE AFTER ONE
Taylor4_LV,10,0,Hostage_Taker,WELL TRY IT AND FIND OUT
Taylor4_LV,11,0,Person,NO DONT DONT PUT ME ON THAT HELLO
Taylor4_LV,12,0,Hostage_Taker,HELLO
Taylor4_LV,13,0,Person,YEAH THIS IS <NAME> AGAIN YOU IN THERE BY YOURSELF WITH THAT HOSTAGE OR YOU GOT ANOTHER PARTICIPANT IN THIS ROBBERY YOU GOT ANOTHER GUY IN THERE WITH YOU
Taylor4_LV,14,0,Hostage_Taker,NOPE
Taylor4_LV,15,0,Person,HUH
Taylor4_LV,16,0,Hostage_Taker,IM IN HERE ALL BY MYSELF
Taylor4_LV,17,0,Person,LET ME TALK TO THE HOSTAGE AGAIN HUH
Taylor4_LV,18,0,Hostage_Taker,OKAY
Taylor4_LV,19,0,Person,ONLY TAKE A MINUTE
Taylor4_LV,20,0,Hostage_Taker,HOLD ON A SECOND
Taylor4_LV,21,0,Person,HEY BEFORE YOU GO YOU STILL THERE
Taylor4_LV,22,0,Hostage_Taker,HELLO
Taylor4_LV,23,0,Person,YEAH
Taylor4_LV,24,0,Hostage_Taker,YEAH
Taylor4_LV,25,0,Person,THIS IS <NAME> AGAIN HOW MANY PEOPLE ARE IN THAT BANK JUST THE TWO OF YOU THERES NO OTHER MAN IN THERE OKAY LET ME TALK TO HIM AGAIN BEFORE YOU HANG UP WILL YOU
Taylor4_LV,26,0,Hostage_Taker,IM RIGHT HERE
Taylor4_LV,27,0,Person,ARE YOU STILL THERE
Taylor4_LV,28,0,Hostage_Taker,YES
Taylor4_LV,29,1,Person,LOOK WHAT ARE YOU GONNA DO NOW ARE YOU GONNA KILL HER IF WE DONT HAVE THAT MONEY BY FIVE AFTER BECAUSE WE ARE SCRAPING IT AS FAST AS WE CAN BUT TIME IS OF THE ESSENCE FOR US TOO
Taylor4_LV,30,0,Hostage_Taker,ITS OF THE ESSENCE FOR ME TOO JUST GO AHEAD AND KEEP SCRAPING
Taylor4_LV,31,0,Person,BUT NO WHAT ARE YOU GONNA DO I MEAN WHAT ARE YOU GONNA DO AT AT ONE OCLOCK
Taylor4_LV,32,0,Hostage_Taker,KEEP SCRAPING
Taylor4_LV,33,0,Person,IS IT YOUR INTENTION TO KILL THIS GIRL
Taylor4_LV,34,3,Hostage_Taker,KEEP SCRAPING LOOK YOU PEOPLE BE REASONABLE WITH ME ILL BE REASONABLE WITH YOU OKAY I DONT I DONT WANNA HURT ANYBODY RIGHT ON THE OTHER HAND IM NOT GONNA GO TO JAIL EITHER
Taylor4_LV,35,0,Person,IS THERE ANY OTHER KIND OF DEAL WE CAN MAKE WITH YOU YOU KNOW COME FIVE AFTER
Taylor4_LV,36,0,Hostage_Taker,WHAT ABOUT THE ONE WE ARE IN THE PROCESS OF MAKING
Taylor4_LV,37,3,Person,NO IM SAYING ABOUT TIME WE INTEND TO GET THE MONEY AND THE CAR BUT WHAT IM SAYING IF IT TAKES US A LITTLE LONGER THAN THAT WILL YOU GIVE US THE TIME THAT WE NEED
Taylor4_LV,38,0,Hostage_Taker,A LITTLE TIME NOT A HELL OF A LOT
Taylor4_LV,39,3,Person,WELL WOULD YOU GIVE US ANOTHER WOULD YOU GIVE US ANOTHER TWENTY MINUTES BECAUSE WE ARE REALLY DOING THE BEST WE CAN BUT ANOTHER TWENTY MINUTES WOULD HELP US IF YOULL IF YOULL GIVE US UNTIL GIVE US UNTIL ONE THIRTY WILL YOU WELL TRY AND GET IT THERE BY FIVE AFTER IF I CANT BY FIVE AFTER ILL CALL YOU BUT STRETCH IT OUT UNTIL ONE THIRTY WILL YOU
Taylor4_LV,40,0,Hostage_Taker,YEAH YOU DEAL WITH ME PAL
Taylor4_LV,41,0,Person,I WILL ILL DEAL WITH YOU
Taylor4_LV,42,0,Hostage_Taker,OKAY
Taylor4_LV,43,0,Person,JUST HANG IN THERE OKAY
Taylor4_LV,44,0,Hostage_Taker,OKAY
Taylor4_LV,45,0,Person,YOULL GIVE US UNTIL ONE THIRTY
Taylor4_LV,46,0,Hostage_Taker,AH AGAINST MY BETTER JUDGEMENT ILL GIVE YOU UNTIL ONE THIRTY
Taylor4_LV,47,0,Person,OKAY
Taylor4_LV,48,0,Hostage_Taker,BUT IM GETTING A LITTLE FRUSTRATED
Taylor4_LV,49,0,Person,I DONT BLAME YOU
Taylor4_LV,50,0,Hostage_Taker,AND IM TIRED OKAY
Taylor4_LV,51,0,Person,OKAY ARE YOU
